time,open,high,low,close,volume
1772611200,6500823.5,6643542.0,6479013.5,6643542.0,0.0138
1772614800,6630175.5,6721416.0,6630175.5,6692192.0,0.0385
1772618400,6695815.5,6699291.0,6662635.5,6662635.5,0.0145
1772622000,6673550.5,6674527.5,6641889.5,6650825.5,0.0043
1772625600,6639923.0,6646845.5,6601428.0,6604222.5,0.0038
1772629200,6664761.0,6688768.5,6661045.5,6671594.5,0.0907
1772632800,6671399.0,6767351.5,6671399.0,6682483.0,0.0215
1772636400,6733006.5,6858000.0,6733006.5,6849502.0,0.1262
1772640000,6841673.5,6860077.0,6774592.0,6837677.5,0.0281
1772643600,6848237.0,6874407.0,6819560.5,6834531.0,0.0228
1772647200,6840749.0,6867992.5,6814799.5,6865570.0,0.0088
1772650800,6881329.0,6898447.0,6863945.5,6879665.0,0.0038
1772654400,6846294.5,6846294.5,6843803.0,6843803.0,0.0006
1772658000,6829063.5,6832394.0,6823162.0,6832394.0,0.0005
1772661600,6832394.0,6832394.0,6832394.0,6832394.0,0.0
1772665200,6790622.5,6790622.5,6780905.5,6780905.5,0.0024999999999999
1772668800,6788705.0,6803784.5,6778087.5,6803784.5,0.0019
1772672400,6786420.0,6802817.5,6780611.5,6780611.5,0.0231
1772676000,6792937.0,6797601.5,6773072.5,6773072.5,0.0014
1772679600,6776176.0,6776176.0,6758617.0,6758617.0,0.0008
1772683200,6763152.0,6793756.0,6763152.0,6791149.0,0.0057
1772686800,6793466.5,6793466.5,6746132.0,6754656.0,0.0812
1772690400,6729908.0,6771390.0,6729908.0,6768619.5,0.0066
1772694000,6773819.5,6775193.5,6708441.5,6708441.5,0.0022
1772697600,6711322.5,6733081.5,6686307.5,6727592.0,0.009
1772701200,6743335.0,6762487.5,6726211.0,6726211.0,0.0030999999999999
1772704800,6742733.0,6812186.0,6740712.0,6812186.0,0.0185
1772708400,6785422.5,6794336.5,6760390.0,6768797.0,0.0053
1772712000,6765505.5,6780384.0,6753779.0,6776480.5,0.0194999999999999
1772715600,6752702.5,6752702.5,6716014.5,6742417.5,0.0157999999999999
1772719200,6728123.0,6746750.5,6702519.0,6729785.5,0.0009
1772722800,6747617.5,6747617.5,6638435.0,6669862.0,0.0036
1772726400,6601283.0,6644923.5,6601283.0,6641168.0,0.0072
1772730000,6649543.5,6649543.5,6582565.5,6585071.5,0.019
1772733600,6585824.5,6614529.0,6585824.5,6600957.0,0.0025
1772737200,6611578.0,6635282.0,6611578.0,6635282.0,0.0034
1772740800,6636826.0,6636826.0,6636826.0,6636826.0,0.0001
1772744400,6636826.0,6636826.0,6636826.0,6636826.0,0.0
1772748000,6631995.0,6634789.5,6631995.0,6634789.5,0.0007
1772751600,6605700.0,6605700.0,6596526.0,6596526.0,0.0002
1772755200,6601082.5,6601082.5,6601082.5,6601082.5,0.0001
1772758800,6589355.0,6636986.0,6589355.0,6636986.0,0.0019
1772762400,6628218.0,6635031.0,6628218.0,6633404.5,0.0026
1772766000,6609132.5,6624371.0,6609132.5,6613948.5,0.0059
1772769600,6605809.0,6605809.0,6566494.0,6566494.0,0.0264
1772773200,6564989.5,6566653.5,6536970.0,6540775.5,0.0018
1772776800,6560094.5,6575115.0,6545607.0,6575115.0,0.0097
1772780400,6580008.5,6617228.0,6580008.5,6617228.0,0.0026
1772784000,6604334.0,6613013.0,6601028.5,6613013.0,0.001
1772787600,6589249.0,6589249.0,6559313.5,6568934.5,0.0046
1772791200,6581469.5,6591742.5,6574110.5,6574110.5,0.0060999999999999
1772794800,6580252.5,6583355.5,6528609.0,6529263.0,0.0043
1772798400,6494276.5,6505534.0,6476140.5,6476140.5,0.0115
1772802000,6493896.5,6513805.0,6442593.5,6442593.5,0.0033
1772805600,6430567.5,6430567.5,6373008.5,6373008.5,0.0315999999999999
1772809200,6383790.0,6429548.0,6375394.0,6383603.5,0.0133999999999999
1772812800,6416612.0,6416612.0,6381869.5,6412600.5,0.0137
1772816400,6393501.5,6395576.5,6334106.0,6351351.5,0.0095
1772820000,6389206.5,6401767.5,6387276.5,6388109.5,0.0224
1772823600,6386250.5,6399365.5,6375510.0,6375510.0,0.006
1772827200,6365766.0,6365766.0,6365766.0,6365766.0,0.0063
1772830800,6366288.5,6369430.0,6349759.5,6363335.0,0.0006
1772834400,6384435.5,6384435.5,6384435.5,6384435.5,0.0007
1772838000,6370921.5,6372943.0,6356339.0,6356339.0,0.0007
1772841600,6361699.5,6366504.5,6351661.0,6366504.5,0.0008
1772845200,6361214.0,6370032.5,6361214.0,6370032.5,0.001
1772848800,6362195.0,6366964.5,6349525.0,6366503.5,0.0028
1772852400,6371088.5,6372709.0,6354221.0,6354221.0,0.0025
1772856000,6322919.0,6351680.5,6322919.0,6345993.0,0.0198
1772859600,6347811.0,6348333.5,6336192.0,6338529.5,0.0055
1772863200,6335883.0,6335883.0,6322997.5,6327902.5,0.0035
1772866800,6285905.0,6319654.0,6285905.0,6319654.0,0.0038
1772870400,6318443.5,6318443.5,6305354.5,6305354.5,0.0009
1772874000,6321561.5,6321615.5,6316910.5,6319997.0,0.0064
1772877600,6325016.5,6325016.5,6312399.5,6317070.0,0.0016
1772881200,6338303.0,6341142.5,6327027.0,6330609.5,0.004
1772884800,6329239.5,6330992.5,6328742.5,6330592.5,0.0173
1772888400,6322180.0,6335623.0,6310449.0,6313684.5,0.0139
1772892000,6309497.5,6339701.0,6292002.0,6339701.0,0.0022
1772895600,6335215.0,6336604.5,6317402.0,6324428.0,0.006
1772899200,6318341.5,6318341.5,6308101.5,6313622.5,0.0088
1772902800,6309010.5,6322116.0,6309010.5,6322116.0,0.0197999999999999
1772906400,6307394.5,6307394.5,6290248.0,6295005.5,0.0025
1772910000,6293328.0,6297175.0,6293240.5,6293482.5,0.0021
1772913600,6266415.5,6272143.5,6266415.5,6272143.5,0.0014
1772917200,6284235.0,6289552.5,6284235.0,6289552.5,0.0004
1772920800,6272912.5,6272912.5,6272912.5,6272912.5,0.0001
1772924400,6266477.5,6266477.5,6266329.0,6266329.0,0.0002
1772928000,6274196.0,6274196.0,6273505.0,6273505.0,0.0017
1772931600,6273270.5,6273270.5,6253312.0,6271754.0,0.001
1772935200,6270106.5,6274893.5,6239477.5,6239477.5,0.003
1772938800,6244064.0,6261443.0,6242957.5,6256588.0,0.0017
1772942400,6253097.0,6259527.5,6253097.0,6258202.5,0.0038
1772946000,6237934.0,6270873.0,6237934.0,6267844.0,0.0251
1772949600,6270940.5,6270940.5,6255553.0,6260511.5,0.0007
1772953200,6265428.0,6285777.5,6265428.0,6281766.0,0.0013
1772956800,6272891.5,6294125.5,6272891.5,6294125.5,0.0069
1772960400,6293535.0,6324225.0,6293535.0,6315848.0,0.0049
1772964000,6316723.0,6361106.0,6316723.0,6335666.5,0.0014
1772967600,6328777.5,6328777.5,6296709.5,6298876.5,0.006
1772971200,6281629.5,6283929.5,6280060.5,6282230.0,0.0036999999999999
1772974800,6276759.5,6279583.0,6256579.0,6260714.5,0.026
1772978400,6279309.5,6279309.5,6259285.5,6270602.0,0.0024
1772982000,6277518.5,6277518.5,6267689.0,6270776.5,0.0017
1772985600,6273746.0,6273746.0,6245062.5,6245062.5,0.0052
1772989200,6269204.0,6269204.0,6252972.0,6252972.0,0.0013
1772992800,6242828.5,6242828.5,6241005.5,6241005.5,0.003
1772996400,6275749.0,6282258.5,6271038.0,6279838.5,0.0045
1773000000,6274892.0,6288542.5,6257959.5,6278528.0,0.0038
1773003600,6278528.0,6278528.0,6278528.0,6278528.0,0.0
1773007200,6235780.0,6235780.0,6159476.5,6170845.5,0.081
1773010800,6199698.5,6199698.5,6164342.5,6164342.5,0.0009
1773014400,6169550.5,6214044.5,6169550.5,6199542.5,0.0016
1773018000,6196261.0,6224663.0,6186264.5,6215332.0,0.0058
1773021600,6180331.0,6216320.5,6169977.5,6214387.5,0.0015
1773025200,6219363.5,6282592.5,6219363.5,6262932.0,0.0049
1773028800,6268088.0,6296274.0,6257389.5,6257389.5,0.0104
1773032400,6260780.5,6335010.0,6259161.5,6328951.5,0.0063999999999999
1773036000,6338560.0,6338560.0,6278532.0,6278532.0,0.0064
1773039600,6273660.0,6285660.5,6230963.0,6285660.5,0.0075
1773043200,6287946.0,6338307.0,6285189.5,6332027.5,0.0039
1773046800,6315756.5,6391045.5,6315756.5,6351003.5,0.0036
1773050400,6324886.0,6324886.0,6305451.5,6307612.5,0.0004
1773054000,6307567.0,6313697.0,6286872.0,6313697.0,0.0011
1773057600,6344596.0,6369281.0,6344596.0,6352892.0,0.0063999999999999
1773061200,6381568.5,6447808.5,6366393.5,6430363.5,0.0048
1773064800,6443465.0,6469291.5,6401977.0,6451678.5,0.0133
1773068400,6441047.0,6442505.0,6405824.5,6405824.5,0.0101
1773072000,6427595.5,6443019.0,6401543.0,6427855.0,0.008
1773075600,6425820.0,6426447.5,6376611.0,6398972.5,0.0016
1773079200,6381586.5,6390444.0,6375028.5,6375028.5,0.0141999999999999
1773082800,6410008.5,6457856.0,6410008.5,6432427.5,0.0042
1773086400,6428226.5,6435388.0,6418383.0,6418383.0,0.0006
1773090000,6437398.0,6437398.0,6418080.5,6418080.5,0.0003
1773093600,6428111.0,6428111.0,6406380.0,6406826.0,0.0007999999999999
1773097200,6396270.5,6396270.5,6378758.0,6378758.0,0.004
1773100800,6441325.0,6441325.0,6441325.0,6441325.0,0.0001
1773104400,6403553.5,6411769.5,6403553.5,6411769.5,0.0015
1773108000,6446870.0,6539707.5,6446870.0,6527525.0,0.0078999999999999
1773111600,6528595.5,6528595.5,6450456.0,6460795.0,0.009
1773115200,6467482.0,6510875.5,6467482.0,6510875.5,0.0070999999999999
1773118800,6524682.0,6525650.0,6495552.5,6509394.5,0.0900999999999999
1773122400,6506023.0,6515469.5,6493729.0,6503300.0,0.0049
1773126000,6545197.0,6550175.5,6541333.5,6542869.5,0.01
1773129600,6597966.5,6602705.0,6589421.0,6602705.0,0.0086
1773133200,6578498.0,6618117.0,6578498.0,6614264.5,0.0046999999999999
1773136800,6604374.0,6604374.0,6588178.5,6591384.5,0.0029
1773140400,6568710.5,6579246.5,6564670.0,6564670.0,0.0069999999999999
1773144000,6560448.5,6560448.5,6544858.5,6551413.0,0.0042
1773147600,6560037.0,6566784.5,6506666.0,6506666.0,0.0144
1773151200,6467023.0,6621927.0,6467023.0,6621927.0,0.0078
1773154800,6654672.0,6654672.0,6596427.0,6596427.0,0.0068
1773158400,6625369.0,6649782.5,6622852.5,6642645.5,0.0037
1773162000,6648156.0,6649270.5,6579447.5,6591637.5,0.007
1773165600,6602390.0,6602390.0,6515795.0,6515795.0,0.0243999999999999
1773169200,6522619.0,6522619.0,6518836.0,6518836.0,0.0005
1773172800,6516617.0,6538714.5,6516617.0,6538714.5,0.001
1773176400,6537807.5,6537807.5,6507645.5,6507645.5,0.0005
1773180000,6464527.0,6464527.0,6464527.0,6464527.0,0.003
1773183600,6464527.0,6464527.0,6464527.0,6464527.0,0.0
1773187200,6500660.5,6500660.5,6493081.0,6493081.0,0.0007999999999999
1773190800,6496262.5,6496262.5,6496262.5,6496262.5,0.0002
1773194400,6502013.5,6502270.0,6470083.5,6476459.0,0.0072
1773198000,6476555.0,6476555.0,6466195.0,6467594.0,0.0005
1773201600,6463704.5,6510574.0,6463704.5,6510574.0,0.0003
1773205200,6503212.0,6503212.0,6466484.0,6472780.0,0.0027
1773208800,6506348.5,6507845.0,6492033.5,6507845.0,0.0009
1773212400,6508517.0,6508517.0,6483332.5,6483332.5,0.0052999999999999
1773216000,6478845.5,6493887.5,6478845.5,6484931.0,0.0008
1773219600,6492817.0,6494930.0,6492817.0,6494930.0,0.0002
1773223200,6485134.0,6502904.5,6484873.5,6502904.5,0.0011
1773226800,6504786.5,6506931.0,6462381.5,6462381.5,0.0018
1773230400,6458658.5,6472476.5,6457554.0,6457554.0,0.0014
1773234000,6527988.5,6612361.5,6524391.0,6552960.5,0.0093999999999999
1773237600,6547323.0,6634260.5,6547323.0,6634260.5,0.0039
1773241200,6564081.0,6586425.0,6535284.0,6552087.0,0.0015
1773244800,6574245.0,6608716.0,6574245.0,6602831.5,0.0141
1773248400,6599154.5,6666107.5,6599154.5,6611468.5,0.0114999999999999
1773252000,6616048.5,6626431.0,6591879.5,6600161.5,0.0118999999999999
1773255600,6583070.0,6597219.0,6582407.5,6597219.0,0.0011
1773259200,6561060.0,6561890.0,6556250.5,6561890.0,0.0137
1773262800,6561890.0,6561890.0,6561890.0,6561890.0,0.0
1773266400,6579100.0,6579100.0,6557750.0,6557750.0,0.0038999999999999
1773270000,6561110.5,6561110.5,6539126.5,6539126.5,0.0015
1773273600,6534175.5,6534175.5,6534175.5,6534175.5,0.0001
1773277200,6511603.5,6518082.0,6506300.0,6506300.0,0.0012
1773280800,6485253.0,6490115.5,6454551.0,6454799.0,0.001
1773284400,6468277.0,6478597.0,6465208.5,6478597.0,0.0049
1773288000,6483595.5,6483595.5,6462394.5,6462394.5,0.0017
1773291600,6465509.5,6477280.0,6459255.0,6477280.0,0.0047
1773295200,6470816.0,6492175.0,6470816.0,6492175.0,0.0078
1773298800,6505363.5,6523772.0,6495124.0,6523772.0,0.0015
1773302400,6521497.5,6530287.0,6521497.5,6528195.0,0.0027
1773306000,6529123.5,6542932.5,6519755.5,6542932.5,0.0031999999999999
1773309600,6549096.0,6587967.0,6540143.5,6587967.0,0.0034
1773313200,6582923.5,6609596.5,6582923.5,6609596.5,0.0043
